field	filter	public_value	code	swedish	english	synonyms	ices_biology	ices_physical_and_chemical	bodc_nerc	darwincore	comments	source	edmo	ices	nerc_name	nerc_id
sampler_type_code		FRAMENET	FRAMENET	Ram med nätuppsamlare för epibentiska prover	Frame with net collector for epibenthic samples	RamSkrap<or>RSKRAP<or>RAMSKRAP						translate_SMTYP				
sampler_type_code		GC	GC	Gravitationshuggare	Gravity corer							translate_SMTYP				
sampler_type_code		GE	GE	Gemini-huggare	Gemini corer							translate_SMTYP				
sampler_type_code		GFL	GFL	Go-Flo havsvattenprovtagare	Go-Flo seawater sampler							translate_SMTYP				
sampler_type_code		GIL	GIL	Gill nät	Gill net							translate_SMTYP				
sampler_type_code		GOV	GOV	GOV-trål	GOV trawl							translate_SMTYP				
sampler_type_code		GRT	GRT	Granton-trål	Granton trawl							translate_SMTYP				
sampler_type_code		GS	GS	Bottenhuggare	Grab sampler							translate_SMTYP				
sampler_type_code		Gulf3	Gulf3	Viken III	Gulf III							translate_SMTYP				
sampler_type_code		Gulf7	Gulf7	Viken VII	Gulf VII							translate_SMTYP				
sampler_type_code		GX	GX	Gemax corer (for recent gyttja-clays)	Gemax corer (for recent gyttja-clays)							translate_SMTYP				
sampler_type_code		HAN	HAN	Samlas in för hand	Collected by hand							translate_SMTYP				
sampler_type_code		HM	HM	Hamon grab	Hamon grab							translate_SMTYP				
sampler_type_code		HOS	HOS	Slang	Hose	HOSE<or>Hos<or>Hose						translate_SMTYP				
sampler_type_code		HP	HP	Haps corer	Haps corer	HAPS						translate_SMTYP				
sampler_type_code		HYB-TPN	HYB-TPN	Hydro-Bios transparent plast-Nansen-provtagare	Hydro-Bios transparent plastic Nansen sampler							translate_SMTYP				
sampler_type_code		HYD-MPD	HYD-MPD	Hydro-Bios Multi Plankton provtagare - Midi	Hydro-Bios Multi Plankton sampler - Midi							translate_SMTYP				
sampler_type_code		HYD-MPN	HYD-MPN	Hydro-Bios Multi Plankton provtagare - Mini	Hydro-Bios Multi Plankton sampler - Mini							translate_SMTYP				
sampler_type_code		HYD-MPX	HYD-MPX	Hydro-Bios Multi Plankton provtagare - Maxi	Hydro-Bios Multi Plankton sampler - Maxi							translate_SMTYP				
sampler_type_code		IFCB	IFCB	Imaging Flow Cytobot 	Imaging Flow Cytobot 							translate_SMTYP				
sampler_type_code		IW	IW	Iskilskärna	Ice wedge corer							translate_SMTYP				
sampler_type_code		JUDAY	JUDAY	Juday nät	Juday net							translate_SMTYP				
sampler_type_code		KA	KA	Kajak corer	Kajak corer							translate_SMTYP				
sampler_type_code		LM	LM	Limnos sediment corer	Limnos sediment corer							translate_SMTYP				
sampler_type_code		LS	LS	Lister dredge	Lister dredge							translate_SMTYP				
sampler_type_code		LW	LW	Limnos vattenprovtagare	Limnos water sampler							translate_SMTYP				
sampler_type_code		MKS	MKS	Modifierad Knudsen sampler	Modified Knudsen sampler							translate_SMTYP				
sampler_type_code		MOCNESS	MOCNESS	Flera öppnings-/stängningsnät och miljöprovtagningssystem	Multiple Opening/ Closing Net and Environmental Sampling System							translate_SMTYP				
sampler_type_code		MU	MU	Multi corer	Multi corer							translate_SMTYP				
sampler_type_code		MESHB	MESHB	Nätkasse	Mesh bag	Mesh bag						translate_SMTYP				
sampler_type_code		NAN	NAN	Nansen-flaska	Nansen sampler							translate_SMTYP				
sampler_type_code		NC	NC	Niemistö corer	Niemistö corer							translate_SMTYP				
sampler_type_code		ND	ND	Nodules dredge	Nodules dredge							translate_SMTYP				
sampler_type_code		NET	NET	Nät	Net							translate_SMTYP				
sampler_type_code		NSK	NSK	Niskinflaska	Niskin bottle							translate_SMTYP				
sampler_type_code		NT	NT	Naturalists dredge	Naturalists dredge							translate_SMTYP				
sampler_type_code		NZ	NZ	NIOZ core	NIOZ core							translate_SMTYP				
sampler_type_code		OBS-DM	OBS-DM	Observationsdiameter	Observation diametre							translate_SMTYP				
sampler_type_code		OC	OC	Annan core-utrustning (begärandekod från ICES)	Other core device (request code from ICES)							translate_SMTYP				
sampler_type_code		OCU	OCU	Okulär inspektion ovanifrån havsytan	Ocular inspection from above the sea surface							translate_SMTYP				
sampler_type_code		OD	OD	Annan muddringsutrustning (begärandekod från Ices)	Other dredge device (request code from ICES)							translate_SMTYP				
sampler_type_code		OL	OL	Jonasson-Olausen Boxcorer	Jonasson-Olausen Boxcorer							translate_SMTYP				
sampler_type_code		OR	OR	Oscor corer (corer för sandiga sediment)	Oscor corer (corer for sandy sediments)							translate_SMTYP				
sampler_type_code		OS	OS	Annan hugg-provtagningsutrustning (begärandekod från ICES)	Other grab sampling device (request code from ICES)							translate_SMTYP				
sampler_type_code		OXS	OXS	Syresensor	Oxygen sensor							translate_SMTYP				
sampler_type_code		PAR	PAR	Partrål	Pair trawl							translate_SMTYP				
sampler_type_code		PEL	PEL	Pelagisk trål	Pelagic trawl							translate_SMTYP				
sampler_type_code		PHOTO	PHOTO	Fotobaserad bestämning	Photo-based determination	Foto						translate_SMTYP				
sampler_type_code		PMP	PMP	Pump	Pump							translate_SMTYP				
sampler_type_code		PRS	PRS	Ringnot	Purse seines							translate_SMTYP				
sampler_type_code		PS	PS	Ponar core provtagare	Ponar core sampler							translate_SMTYP				
sampler_type_code		PT	PT	Petersen-huggare	Petersen grab							translate_SMTYP				
sampler_type_code		QSM	QSM	Kvantitativ provtagning	Quantitative sampling							translate_SMTYP				
sampler_type_code		RA	RA	Rallier dredge	Rallier dredge							translate_SMTYP				
sampler_type_code		RAK	RAK	Kratta	Rake							translate_SMTYP				
sampler_type_code		RB	RB	Rambergprovtagare	Ramberg sampler	Ramberg Sampler-aclst<or>Rambergrör<or>Ramberg Sampler						translate_SMTYP				
sampler_type_code		RD	RD	Rock dredge	Rock dredge							translate_SMTYP				
sampler_type_code		RN	RN	Rieneck box corer	Rieneck box corer							translate_SMTYP				
sampler_type_code		ROS	ROS	Rosettprovtagare	Rosette sampler							translate_SMTYP				
sampler_type_code		RU	RU	Ruttner provtagare	Ruttner sampler							translate_SMTYP				
sampler_type_code		RUTA	RUTA	Ruta	Square	Ruta						translate_SMTYP				
sampler_type_code		SC	SC	Scripps box corer	Scripps box corer							translate_SMTYP				
sampler_type_code		CTD	CTD	CTD sond	CTD sonde							translate_SMTYP				
sampler_type_code		SCT	SCT	Skrapverktyg	Scraping tool							translate_SMTYP				
sampler_type_code		SHUGG	SHUGG	Specialhuggare med en provtagningsarea på 450 cm2, utformad av fiskeriverket för stationerna 60A2 och 60A3	Special grab with a samling area of 450 cm2	HUGGARE						translate_SMTYP				
sampler_type_code		SL	SL	Selena corer (for recent gyttja-clays)	Selena corer (for recent gyttja-clays)							translate_SMTYP				
sampler_type_code		SM	SM	Smith McIntyre-huggare	Smith McIntyre Grab							translate_SMTYP				
sampler_type_code		SQR	SQR	Areadefinierad kvadrat för epibentisk övervakning	Area defined square for epibenthic monitoring							translate_SMTYP				
sampler_type_code		SRN	SRN	Not och ringnät	Seines and ring net							translate_SMTYP				
sampler_type_code		SNO	SNO	Snorkling	Snorkling							translate_SMTYP				
sampler_type_code		STR	STR	Snorklingstransekt	Snorkling transect							translate_SMTYP				
sampler_type_code		SUSE_TS	SUSE_TS	Rörprovtagare för djurplankton, används av SUSE	Tube sampler for zooplankton used by SUSE							translate_SMTYP				
sampler_type_code		UD	UD	Okänd muddring	Unknown dredge							translate_SMTYP				
sampler_type_code		US	US	Usnel corer	Usnel corer							translate_SMTYP				
sampler_type_code		VC	VC	Vibro-corer	Vibro-corer							translate_SMTYP				
sampler_type_code		WD	WD	Warren-muddring	Warren dredge							translate_SMTYP				
sampler_type_code		VID	VID	Videobaserad bestämning av täckning	Video-based determination of coverage							translate_SMTYP				
sampler_type_code		VIDEO-NET	VIDEO-NET	En kombinerad nät- och videoram som används för visuella observationer	A combined net and video-frame used for visual observations							translate_SMTYP				
sampler_type_code		WAT	WAT	Okänd vattenprovtagare	Unknown water sampler							translate_SMTYP				
sampler_type_code		WP-2	WP-2	WP-2 håv	WP-2 net	WP2						translate_SMTYP				
sampler_type_code		WP-3	WP-3	WP-3 håv	WP-3 net							translate_SMTYP				
sampler_type_code		VS	VS	Valter core provtagare	Valter core sampler							translate_SMTYP				
sampler_type_code		VV	VV	Van Veen-huggare	Van Veen grab							translate_SMTYP				
sampler_type_code		HC	HC	Hand corer	Hand corer							translate_SMTYP				
sampler_type_code						Kontrollera metodik!<or>rörhämtare.<or>Other<or>HAU						translate_SMTYP				
sample_splitting_code		S	S	Stempel	Stempel							translate_SPLIT				
sample_splitting_code		F	F	Folsom	Folsom							translate_SPLIT				
sample_splitting_code		M	M	Motodo	Motodo							translate_SPLIT				
sample_splitting_code		K	K	Kott	Kott							translate_SPLIT				
dev_stage_code		AD	AD	Vuxen	Adult	Ad						translate_STAGE		AD	adult	http://vocab.nerc.ac.uk/collection/S11/current/S1116/
dev_stage_code		C1	C1	Copepodite I	Copepodite I	C 1						translate_STAGE		COP1	copepodites C1	http://vocab.nerc.ac.uk/collection/S11/current/S111/
dev_stage_code		C2	C2	Copepodite II	Copepodite II	C 2						translate_STAGE		COP2	copepodites C2	http://vocab.nerc.ac.uk/collection/S11/current/S117/
dev_stage_code		C3	C3	Copepodite III	Copepodite III	C 3						translate_STAGE		COP3	copepodites C3	http://vocab.nerc.ac.uk/collection/S11/current/S118/
dev_stage_code		C4	C4	Copepodite IV	Copepodite IV	C 4						translate_STAGE		COP4	copepodites C4	http://vocab.nerc.ac.uk/collection/S11/current/S1110/
dev_stage_code		C5	C5	Copepodite V	Copepodite V	C 5						translate_STAGE		COP5	copepodites C5	http://vocab.nerc.ac.uk/collection/S11/current/S1112/
dev_stage_code		C1-C3	C1-C3	Copepodite I - Copepodite III	Copepodite I - Copepodite III							translate_STAGE		C1	copepodites C1-3	http://vocab.nerc.ac.uk/collection/S11/current/S113/
dev_stage_code		C4-C5	C4-C5	Copepodite IV - Copepodite V	Copepodite IV - Copepodite V							translate_STAGE		C4	copepodites C4-5	http://vocab.nerc.ac.uk/collection/S11/current/S1111/
dev_stage_code		CN	CN	Copepodite (stadie ej specificerat)	Copepodite (stage not specified)							translate_STAGE		CN	copepodites	http://vocab.nerc.ac.uk/collection/S11/current/S115/
dev_stage_code		EG	EG	Ägg	Egg							translate_STAGE		EG	egg	http://vocab.nerc.ac.uk/collection/S11/current/S1122/
dev_stage_code		EM	EM	Embryo	Embryo							translate_STAGE		EM		
dev_stage_code		IM	IM	Förstadium/ej fullt utvecklad	Immature/sub-adult							translate_STAGE		IM	immature	http://vocab.nerc.ac.uk/collection/S11/current/S1171/
dev_stage_code		JV	JV	Juvenil	Juvenile	jv						translate_STAGE		JV	juvenile	http://vocab.nerc.ac.uk/collection/S11/current/S1127/
dev_stage_code		LV	LV	Larv	Larvae	larvae<or>LD<or>Ld						translate_STAGE		LV	larvae	http://vocab.nerc.ac.uk/collection/S11/current/S1128/
dev_stage_code		MX	MX	Blandad för poolade exemplar	Mixed for pooled specimens							translate_STAGE				
dev_stage_code		NP	NP	Nauplius	Nauplius							translate_STAGE		NP	nauplii	http://vocab.nerc.ac.uk/collection/S11/current/S1130/
dev_stage_code		NS	NS	Ej specifierad	Not specified	ns						translate_STAGE		NS	not specified	http://vocab.nerc.ac.uk/collection/S11/current/S1131/
dev_stage_code		<use_nerc_name>										translate_STAGE		U	indeterminate	http://vocab.nerc.ac.uk/collection/S10/current/S105/
#NOT_DEFINED_STATUS_TRANSECT_CRITERIA		N	N	Den provtagna transekten uppfyller inte kraven för bedömningsgrunderna	The sampled transect does not fulfill the requirements for the assessment criteria	NO<or>no<or>No<or>nej<or>Nej<or>NEJ<or>n<or>0						translate_STATUS_TRANSECT_CRITERIA				
#NOT_DEFINED_STATUS_TRANSECT_CRITERIA		Y	Y	Den provtagna transekten uppfyller kraven för bedömningskriterierna	The sampled transect does fulfill the requirements for the assessment criteria	YES<or>yes<or>Yes<or>ja<or>Ja<or>JA<or>j<or>J<or>y<or>1						translate_STATUS_TRANSECT_CRITERIA				
stratum_code	delivery_datatype=Epibenthos	0.0	0.0	Crusta level (lowest)	Crusta level (lowest)	0,0000<or>0.00<or>0.0000						translate_STRID				
stratum_code	delivery_datatype=Epibenthos	1.0	1.0	Botten vegetationsnivå	Bottom vegetation level	1,0000<or>11<or>1.00<or>1.0000						translate_STRID				
stratum_code	delivery_datatype=Epibenthos	2.0	2.0	Intermediär nivå	Intermediate level	2,0000<or>2.00<or>2.0000						translate_STRID				
stratum_code	delivery_datatype=Epibenthos	3.0	3.0	Canopy + epiphytes	Canopy + epiphytes	3,0000<or>3.00						translate_STRID				
stratum_code	delivery_datatype=Epibenthos	4.0	4.0	Canopy	Canopy	4,0000<or>4.0000						translate_STRID				
stratum_code	delivery_datatype=Epibenthos	5.0	5.0	Epiphytes	Epiphytes	epi						translate_STRID				
stratum_code	delivery_datatype=Epibenthos	6.0	6.0	Lös vegetation	Loose vegetation	6,0000<or>lös						translate_STRID				
stratum_code	delivery_datatype=Epibenthos					???						translate_STRID				
substrate_code	delivery_datatype=Epibenthos	BD	BD	Block (> 30cm)	Boulders (> 30cm)							translate_SUBST				
substrate_code	delivery_datatype=Epibenthos	CM	CM	Blåmussla (Mytilus edulis)	Common Mussel (Mytilus edulis)							translate_SUBST				
substrate_code	delivery_datatype=Epibenthos	GR	GR	Grus	Gravel							translate_SUBST				
substrate_code	delivery_datatype=Epibenthos	RK	RK	Häll	Rock							translate_SUBST				
substrate_code	delivery_datatype=Epibenthos	SD	SD	Sand	Sand							translate_SUBST				
substrate_code	delivery_datatype=Epibenthos	SF	SF	Sand (fast botten)	Sand (firm bottom)							translate_SUBST				
substrate_code	delivery_datatype=Epibenthos	SH	SH	Skal	Shells							translate_SUBST				
substrate_code	delivery_datatype=Epibenthos	SS	SS	Mjukbotten	Soft Substrate (mud)							translate_SUBST				
substrate_code	delivery_datatype=Epibenthos	ST	ST	Sten (> 10cm)	Stones (> 10cm)							translate_SUBST				
substrate_code	delivery_datatype=Epibenthos	SSI	SSI	Mjuk silt	Soft silt							translate_SUBST				
substrate_code	delivery_datatype=Epibenthos	DB	DB	Skräp	Debris							translate_SUBST				
substrate_code	delivery_datatype=Epibenthos	BS	BS	Bar substrat	Bare substrate							translate_SUBST				
substrate_code	delivery_datatype=Epibenthos	SG	SG	Skal och grus	Shell gravel							translate_SUBST				
#NOT_DEFINED_TALGAE	delivery_datatype=Epibenthos	0	0	Används nästan uteslutande för bar gyttjebotten där man kontrollerar med fingret att trådalgger inte förekommer	Used almost exclusively for bare mud bottom where you check with your finger that wire algae does not occur							translate_TALGAE				
#NOT_DEFINED_TALGAE	delivery_datatype=Epibenthos	1	1	Nästan alla rutor där vegetationen ser ren ut (där finns alltid trådar)	Almost all squares where vegetation looks clean (there are always threads)							translate_TALGAE				
#NOT_DEFINED_TALGAE	delivery_datatype=Epibenthos	2	2	Tydliga (>femkronorstora) ansamlingar av trådar	Clear (>five-crown-sized) accumulations of threads							translate_TALGAE				
#NOT_DEFINED_TALGAE	delivery_datatype=Epibenthos	3	3	Kraftig trådalgspåväxt men underliggande vegetation ser frisk ut	Strong wire algae growth but underlying vegetation looks healthy							translate_TALGAE				
#NOT_DEFINED_TALGAE	delivery_datatype=Epibenthos	4	4	Kvävande, underliggande vegetation måste grävas fram och ser ut att må dåligt av täcket, alternativt bar botten med täta sammanhängande trådalgsmattor	Suffocating, underlying vegetation needs to be dug out and looks badly affected by the coverage, or bare bottom with dense contiguous wire algae mats							translate_TALGAE				
trophic_type_code		NS	NS	Ej specificerat	Not specified							translate_TRPHY			not specified	http://vocab.nerc.ac.uk/collection/S13/current/S1319/
trophic_type_code		AM	AM	Autotrof/Mixotrof art	Autotrophic/Mixotrophic species							translate_TRPHY				
trophic_type_code		AU	AU	Autotrof art	Autotrophic species	Au						translate_TRPHY		AU	autotrophic	http://vocab.nerc.ac.uk/collection/S13/current/S135/
trophic_type_code		HT	HT	Heterotrof art	Heterotrophic species	H						translate_TRPHY		HT	heterotrophic	http://vocab.nerc.ac.uk/collection/S13/current/S1312/
trophic_type_code		MX	MX	Mixotrof art	Mixotrophic species	M						translate_TRPHY		MX	heterotrophic+autotrophic	http://vocab.nerc.ac.uk/collection/S13/current/S1314/
wave_observation_code		0	0	Uppskattad våghöjd: 0 m, Spegelblank sjö.	estimated wave height : 0 m							translate_WAVES				
wave_observation_code		1	1	Uppskattad våghöjd: 0 - 0,1 m. Små fiskfjällsliknande krusningar utan skum.	estimated wave height: 0 - 0.1 m							translate_WAVES				
wave_observation_code		2	2	Uppskattad våghöjd: 0,1 - 0,5 m. Vågkammarna börjar bryta,  glasaktigt skum.	estimated wave height: 0.1 - 0.5 m							translate_WAVES				
wave_observation_code		3	3	Uppskattad våghöjd: 0,5 - 1,25 m. Längre vågor,  flerstädes vita skumkammar.	estimated wave height: 0.5 - 1.25 m							translate_WAVES				
wave_observation_code		4	4	Uppskattad våghöjd: 1,25 - 2,5 m. Vågorna mer utpräglade och länga,  överallt vita skumkammar.	estimated wave height: 1.25 - 2.5 m							translate_WAVES				
wave_observation_code		5	5	Uppskattad våghöjd: 2,5 - 4 m. Större vågberg,  vita skumkammar breder ut sig över större ytor.	estimated wave height: 2.5 - 4 m							translate_WAVES				
wave_observation_code		6	6	Uppskattad våghöjd: 4 - 6m. Sjön tornar upp sig och bryter,  skummet ordnar upp sig i strimmor i vindens riktning.	estimated wave height: 4 - 6m							translate_WAVES				
wave_observation_code		7	7	Uppskattad våghöjd: 6 - 9m. Vågbergens längd och höjd betydande.	estimated wave height: 6 - 9m							translate_WAVES				
wave_observation_code		8	8	Uppskattad våghöjd: 9 - 14 m. Höga vågberg med långa brottsjöar,  havsytan i stort sett vit av skum. 	estimated wave height: 9 - 14 m							translate_WAVES				
wave_observation_code		9	9	Ej observerat.	Not observed							translate_WAVES				
weather_observation_code		0	0	Klart (inga moln på någon nivå)	Clear sky (no clouds at all)							translate_WEATH				
weather_observation_code		1	1	Delvis molnigt (splittrat eller uppsprucket molntäcke)	Partly cloudy (shattered clouds)							translate_WEATH				
weather_observation_code		2	2	Sammanhängande lager av moln. Används när den totala mängden moln är 7/8 eller mer.	Cloudy sky with no clear sky visible.							translate_WEATH				
weather_observation_code		3	3	Sandstorm, damstorm eller snöstorm	Sand storm, dust storm eller snow storm							translate_WEATH				
weather_observation_code		4	4	Dimma eller dis	Fog or haze							translate_WEATH				
weather_observation_code		5	5	Duggregn	Drizzle							translate_WEATH				
weather_observation_code		6	6	Regn	Rain							translate_WEATH				
weather_observation_code		7	7	Snö eller snöblandat regn	Snow or rain mixed with snow							translate_WEATH				
weather_observation_code		8	8	Skurar	Hail of rain							translate_WEATH				
weather_observation_code		9	9	Ej observerat	Not observed							translate_WEATH				
wind_direction_code		0.0	0.0	Vindstilla	Calm	Lugnt<or>Null<or>Stiltje<or>BLEKE<or>STILJTE<or>lugnt-NW<or>lugnt- SW<or>lugnt-W<or>Lugnt-W<or>stilla<or>0.0						translate_WINDIR				
wind_direction_code		1.0	1.0	5° - 14°	5° - 14°	01						translate_WINDIR				
wind_direction_code		2.0	2.0	15° - 24°	15° - 24°	N-NE<or>NNE<or>NNO<or>02						translate_WINDIR				
wind_direction_code		3.0	3.0	25° - 34°	25° - 34°	03						translate_WINDIR				
